Time,HMO,HEXOSE,SUCCINATE,ACETATE,PROPIONATE,LACTATE,FORMATE,ETHANOL,BUTYRATE,H2
3.79999999999999,0.160646226623695,0.496205960188779,0.441679412692974,0.951878469266641,0.514307576414552,0.435264551288936,0.444310362007258,0.43411531098803,0,0
3.89999999999999,0.157726036051147,0.498895444296488,0.445230541230211,0.967480773881838,0.518540928898131,0.438611741240359,0.447880863736728,0.437428294239291,0,0
3.99999999999999,0.154950879339796,0.50144589561379,0.448621472687585,0.983014680754212,0.522612606463817,0.441798582838084,0.451290495024344,0.440580957082538,0,0
4.09999999999999,0.152313246194523,0.503865929761477,0.451860597404064,0.998527691481172,0.526537899401138,0.444833035315467,0.454547790684633,0.443581179112597,0,0
4.19999999999999,0.149806028942019,0.506161976233794,0.454955828978041,1.01405362189062,0.53032990273336,0.44772265267285,0.457660792279619,0.446436448753229,0,0
4.29999999999999,0.147422500025019,0.508338986088853,0.457914620074623,1.0296139541337,0.533999650999529,0.450474601928632,0.460637064888895,0.449153881610432,0,0
4.39999999999999,0.14515629091509,0.510400907845395,0.460743982960465,1.04521953944663,0.537556312776607,0.453095681772137,0.463483719009988,0.451740238480759,0,0
4.49999999999999,0.143001372317396,0.512351009966189,0.46345051239319,1.06087237470229,0.541007408860299,0.455592341071147,0.466207434923983,0.454201942809065,0,0
4.59999999999999,0.140952035560572,0.514192101100676,0.466040409380232,1.07656730071425,0.54435903269554,0.457970696910742,0.468814487892874,0.4565450974836,0,0
4.69999999999999,0.139002875080255,0.515926681613666,0.468519504891093,1.09229354596561,0.547616060886584,0.460236551980718,0.471310773205212,0.458775500914532,0,0
4.79999999999999,0.137148771916976,0.517557048491859,0.470893282970448,1.10803608431529,0.550782347367478,0.462395411216298,0.4737018304937,0.460898662377636,0,0
4.89999999999999,0.135384878158651,0.519085368294819,0.473166902930848,1.12377680101829,0.553860898343423,0.464452497650886,0.475992867001917,0.462919816626398,0,0
4.99999999999999,0.13370660226552,0.520513727976112,0.475345220450632,1.13949547549763,0.556854027237656,0.466412767472469,0.478188779634432,0.4648439377885,0,0
5.09999999999999,0.132109595221526,0.521844170225979,0.477432807495464,1.15517059636732,0.559763490117919,0.468280924295093,0.480294175721203,0.466675752569841,0,0
5.19999999999999,0.130589737461161,0.523078717890445,0.479433971040243,1.17078002710507,0.562590602763175,0.47006143266832,0.482313392485996,0.468419752793147,0,0
5.29999999999999,0.129143126524977,0.5242193906251,0.481352770604307,1.18630154128696,0.565336340875179,0.471758530854045,0.484250515243713,0.470080207299945,0,0
5.39999999999999,0.127766065400524,0.525268216001975,0.483193034634917,1.20171324550282,0.5680014250743,0.473376242903306,0.486109394372059,0.471661173245255,0,0
5.49999999999999,0.12645505150851,0.5262272366482,0.484958375786983,1.21699390662368,0.570586392328546,0.474918390067036,0.48789366111422,0.473166506814075,0,0
5.59999999999999,0.12520676629665,0.52709851455387,0.48665220515411,1.23212319837471,0.573091655402215,0.476388601574845,0.489606742274879,0.474599873388078,0,0
5.69999999999999,0.124018065406031,0.527884133377858,0.488277745509469,1.24708188040022,0.575517551808875,0.477790324815337,0.491251873873957,0.47596475719001,0,0
