103_12M	105_12M	10_12M	128_12M	12_12M	130_12M	133_12M	137_12M	150_12M	157_12M	172_12M	179_12M	180_12M	181_12M	184_12M	18_12M	195_12M	1_12M	201_12M	203_12M	224_12M	229_12M	238_12M	240_12M	241_12M	244_12M	256_12M	258_12M	263_12M	265_12M	268_12M	26_12M	272_12M	274_12M	275_12M	276_12M	281_12M	282_12M	332_12M	335_12M	338_12M	341_12M	343_12M	345_12M	350_12M	367_12M	377_12M	383_12M	385_12M	387_12M	38_12M	397_12M	39_12M	42_12M	45_12M	503_12M	504_12M	507_12M	511_12M	51_12M	521_12M	526_12M	527_12M	532_12M	536_12M	53_12M	544_12M	546_12M	549_12M	560_12M	565_12M	567_12M	570_12M	572_12M	577_12M	582_12M	585_12M	587_12M	589_12M	590_12M	591_12M	598_12M	599_12M	608_12M	615_12M	622_12M	624_12M	626_12M	633_12M	635_12M	637_12M	640_12M	70_12M	78_12M	7_12M	82_12M	87_12M	9_12M
MN00029	0	0	4.4559454678561e-05	0	3.11335348698713e-05	0	0	0	0	0.000107563227673389	0	0	0	0	0	0	0.000375234988833075	0	0	0.000141963662284384	0.000122980993746723	0	0.000137998845463433	6.80756672448549e-05	0	0	4.1469886745952e-05	0	1.19304795075782e-05	5.62917179261152e-05	0	2.54025690987688e-05	0	0	0	0	0	0.000571060253945811	0	0	0	0	0	0	0	0	5.98989104343391e-05	0	3.03613526057956e-05	0	2.59566614251433e-05	0	0	0	0	0	7.71625081795842e-05	0	0	2.6683503180793e-05	0.000135204216795991	0	1.91212034378331e-05	0	0	0	0	0	0	0	0.000137018044071477	0.000558803883625008	0	0	0	0.000202761061774923	1.82856501676374e-05	0	0.000595982886022994	0	0	2.63960152435049e-05	2.62201851932069e-05	0	2.69919186044153e-05	0	0	0	2.47240066517925e-05	0	0	0	0	1.498267873299e-05	0	0	0	3.31762793891198e-05
MN00030	0	0	0	0	0	1.23060823471524e-05	0	0	0	0	2.65933380723464e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000607199618433796	0	0	0	0	0	0	0.00927078011777927	0	0	0	0.0127283684043756	3.03027415065753e-05	0	0	0	0	0	0	2.56573123326128e-05	0	0	0	0	0	0	0	0	6.45020334228636e-05	0	3.86224142322916e-05	0	0	0	0	0	0	0	0	0	0.0144676686616694	0.0126013212675558	0	0	0	0	0	0	2.12738353055004e-05	0	0	0	0	0.00159373946285924	0	0	5.92574527735147e-05	4.52878389633042e-05	0	0	0	0	0	0.00924109960547546	0	0	0	0	0
MN00031	0	0	0	0	0	0	0	0	0	4.06474803626161e-05	0	0	0	0	0	0	9.47033138508625e-05	0	0	0	0.000494110635310516	0	9.75450273665914e-05	0	0	0	0.000105702344333433	0	0	8.85923932115866e-05	0	0	0	0	0	0	0	8.60753913150498e-05	0	5.69161851238911e-05	0	0	0	3.69554234657712e-05	0	0	3.91346985250437e-05	0	0	0	4.61214337534763e-05	0	0	0	0	0	0.000121102407051964	0	0	3.10003577864427e-05	0	1.25665754448109e-05	0	3.08763650957181e-05	0	0	0	0	0	0	0	0	0	0	0	3.46578835302933e-05	2.52554701101377e-05	0	6.41440738295465e-05	0	0	4.23225657883459e-05	2.16054917633853e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67207230550692e-05
MN00032	0	0	0	2.59126398401149e-05	0.00069128330667296	5.48311895421362e-05	1.81246114164127e-05	0	8.06190567924268e-05	0	2.30214559779258e-05	4.99746499311754e-05	0	1.92651192804895e-05	0	0	0	0	0	0	0	0	0	0	0	1.50512702259022e-05	0	0	0	0	0	0	0	0	0	0	0	0.000192091683888293	0	0	0	0.000101559886034616	0	2.64237059052465e-05	0	5.02775895176879e-05	0	0	0	0	1.8114312019224e-05	0	0.00012350897469895	0	0	2.73685256610868e-05	0	0	0	0	2.40643014563528e-05	3.85113473690871e-05	1.01680118670079e-05	0	0	0	0	0	0	0	0	0	0	0	1.02382852545244e-05	0.000191704642300562	0	6.48397739550324e-05	0	0	0	0	2.43493452079561e-05	0	0	0	0.0104023751065861	3.22840332966494e-05	0	0	0	0	0	2.70687368623161e-05	0	0	0	0
MN00033	0	0	0	0	0	0	0.00200646649270549	0.00030069439674497	0	0.000470660271748379	0	0	0	0	0.000126555399713732	0.00250350416704542	5.99600007705333e-05	0	0	0	0.000365751524306872	0	0.000812731708756731	0	0	0.000132928429032482	0	0	0.000120874841519616	0	0.00354600115488485	0	0	0	0	0.000647802243948564	0.00012450801398516	0	0.00242259739623503	0.000428159549319946	0.00680078930160756	0.0880908196239706	0	0	0	0	8.03198783632177e-05	0	0	0.00598927278630625	0.00038199249692623	8.12438552814589e-05	3.43581496807204e-05	6.39401765846607e-05	0.00476991214961598	0	0	0	9.42991163359277e-05	8.22156045380053e-05	0.000438792380478808	0	4.4098897647516e-05	0	0	0.000420958609785708	0.000308678878827222	0.00261354272655616	5.6925566461565e-05	0.000350138228395648	0	0	0	0	0.000151380277232072	0	0.000128033159363415	0	0.000143545705472133	0.000105908235579793	3.17336823348465e-05	0	8.14927426063813e-05	0	0	0	0	0	0.000182180139420568	6.29856454235412e-05	0	8.90902671089763e-05	0	0	0	0	0	0.00050680252932965
MN00034	1.6411019545751e-05	0	0	0	0	1.03847357024576e-05	0.000860435907807659	0	0	0	0	0	0	3.54411979275762e-05	0.00113600347396371	0	0	0	0	0	0	0	0	0	0	0.00195256127915457	0	0	0.00539726712636296	0	0	0	0	0	9.58786224569225e-05	0.00116297818928709	0	0	0	0	0	0	0	0.000607961763011711	0.00157444976803556	0	0.0021785342121186	0	2.73374506909699e-05	0	0	0	0.0100391112838639	0	0	0	0	0	0	0	0	0	0.000505736581708385	0	0	0	0	0	0.000164526654953561	0	0	0	5.19795304349792e-05	0	0	1.77964113251337e-05	0	0.00150068609319406	0	0	7.11060527901892e-06	0	0	0	0.00279192822250948	0.00284275396717382	0	0.00243368279419832	0	0.000359749615668096	0	0	1.29750741809619e-05	0	0	0	0	0
MN00035	0	0	0	0	0	0	0	0	0	0.00011964580775745	0	0	0	0.000137632773216402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0096950364581145	0	0	0	0	0	0	0	5.91353475398575e-05	0	0	0.000743718213739061	0	0	1.27046751837981e-05	0	0	0	0	0	1.14316260110733e-05	2.83535083432703e-05	0	0.000292061003619994	0	0	0	0	0	0	0	0	0.00205836278753036	0	0	0	0	0	0	0	0	0	0	0
MN00036	0	0	0.000291154260359979	0.000197293299943582	0	0	7.97014228671374e-05	0.000394105184105845	0	0	0.00871395667348577	0	0	0	0.000798824538733008	0	0.00111411815859722	0	0	0	0	0	0	0.000724260797447873	0.000563167430538771	3.19631453748693e-05	0	0.000646239937052769	0.000660744170922253	0.00103239369208238	0.000428350055176559	0	0	0	0	0.000766933034026239	0	0	0	0	0.000109679257616712	0.00115484450413387	0	8.85813177793174e-05	0	0	7.04402454151811e-05	0	0.00161215743251699	0	0	0.00328658384404244	0	0	0	0.00016834983347746	0	0.000945428038024571	9.69325709263163e-05	5.97724932419327e-05	0	0	0	0	0	0	0	0	0.000187686000932688	0	0.00020638156569071	0	0	0	0	0	0.000190220032820419	0	0.000171577752142	0.00192579511665858	0	7.6592284587397e-05	0	0	0.000598966577027779	0	0	0	6.11805046449855e-05	0.000248596560171074	0	0	0	0	0.000439819057180501	0	0	0
MN00037	0	0	0	3.22967708221085e-05	0	0	4.60760942907206e-05	0	0	0	0	0.000119083260470303	0	8.33514461741407e-05	2.31975872438754e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57155261205758e-05	0	1.9456376347975e-05	0	0	0	0	2.5752510384878e-05	0	0	0	0	0	0	0	0	0	1.6740894782238e-05	0	0	0	0	0	0	1.70143453101603e-05	0	0	5.12780675560889e-05	0	0	0	0	0	0	0	0	1.92301915377161e-05	0	0	0	0	0	0	0	0	0	0	0.00018871272739228	0.0123458249881008	0	0	0	0	4.39560767845119e-05	0	0	6.93468898677375e-05	0	5.39202583910026e-05	0	0	3.50277299377829e-05	0	0	0	0	0	0	0	0
MN00038	0	0	0	0	0	8.5383368354829e-05	0	0	0	0	1.98113503537774e-05	0	0	2.49818238310398e-05	0	0	0	0	0	0	0	0	0	0	0	1.67171548159192e-05	0	0	0	0	0	4.62319916954468e-05	0	0	9.88863055905813e-05	0	0.0175507428037164	4.18784025977739e-05	2.17672802922011e-05	0	0	0.000352365957197906	0	0	0	0	0	0	3.98159184108008e-05	0	8.91810841314623e-05	5.67772071637805e-05	0	0	0	2.77704646376779e-05	0	0	0	0	0	0	0	0.000118585041444563	3.06760040890565e-05	0	0	0	0	0	0	0	9.84555931766042e-05	0	0	0	0	0	0	0	1.20096449246968e-05	0	0	0	2.88809227062102e-05	0	0	0.000204718012470784	0	0	8.82070313686326e-05	0	0	0.00026737843656229	0	0	0	0
MN00039	0	0	0	0	0	0	0.000231497812723049	0	0	0	0	0	0	0	0	4.88350515708097e-05	0	0.0632822796782548	0	0	0	0	0	0.00255967767831197	5.7462973505536e-05	0	0	0	0	0	0	0	0	6.27666705983382e-05	0	0	4.98686484002519e-05	0.0622432312492916	0	0	0	0.00564671979397391	0	0	0.000775660746224036	0	0	0	0	0.405890361726605	2.87181434021145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010899299437519	0.00260302356342023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101872636664235	4.74225909197877e-05	0
MN00040	0	0	0	0	0	0	0	7.48031758672081e-05	0	0	0	0	0	0	0	0	0	0	0.0290066593486049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16694544063864e-05	0	0	0	0	0	0	0	0	0	0.00219684123705807	0.0144445992497972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000156460875797427	0	0	0	0.000908127097124943	0	0	0	0	0	0	0	0	0	1.90649669482191e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64816082385658e-05	0	0	0	0	0
MN00042	0	0.0495968089733833	0	0.000287544248225589	0	0.000200647504840286	0.00315896995613323	0	0	0	0	0	0	0	0.000257676449677754	0	0	0	0	0	0	0	0.000182020830220569	0	0	0	0	0	0.00166018481862281	0	0	0	0	1.6704033480497e-05	0	0.0046078427154706	0	0	0	0	0.000235873622596184	0	0	0	0.00049919419927359	0	0	0	0	4.2877303859107e-05	0	0	3.79413154919089e-05	0	0	0.00178210903295316	0	0	0	0	0	0	0	0	0.000872458924951206	0	0	0	0	0	0	0	0	0	0.0081969385894191	0	0.00510702600969137	2.68568159305305e-05	0.00522452088956411	0	0.000136408107881403	0.000110664771660152	0.00238480129044144	0	0.000669792985075662	0.00333645320394549	0.000116986274484313	0.000253886237540853	0	0	0	6.53259799480169e-05	0	2.92755450586825e-05	3.70978040228295e-05	0	0	0
MN00043	0	0.000244536974474358	0	0.000147795262395211	0	0	0	3.87872519367013e-05	0.00073618315170452	0.000349742340493212	0.000203074298374401	0	0	0.00014704024328516	0.000179387973070126	0	0.000243060844700056	6.24053060292254e-05	0	0	7.38718174342234e-05	0	0	0	0	0.000106309186554476	0.001466287970285	7.94448863852215e-05	0.000132701327786917	0	0	0	0	4.22257173895355e-05	0	5.41123365263488e-05	0	0.000633988710205232	0.000256909415707781	0.000348547205944858	9.54069266922973e-05	0	0	0	6.0759516362207e-05	0.00019308521540974	0	4.27548161466874e-05	0.000219991199528163	0.000224989853610033	7.17417088498876e-05	5.65957415451286e-05	1.59664600222421e-05	0.000293930183604494	0	0.000168564552663153	0	0.000343522989089339	0.000254941175883654	0	0	0.000176012694174968	0.00136799149503944	0.000176888416205403	6.56758230509818e-05	0.000112958113603063	5.16014332689233e-05	0	0	7.63538105232741e-05	0	0	0	0	0	0.000101605536792984	9.90724369835585e-05	0	0	6.70142113908049e-05	6.59209093690802e-05	0	4.94432837804599e-05	0.000134858916800431	0.000619888403461492	4.31827862708115e-05	0.000171471193134865	3.75623396832305e-05	0	7.85964292130048e-05	6.80692279199752e-05	0.000293702456839174	0	9.32288705154778e-05	5.68056293106132e-05	0.000143623398434535	0	0
MN00044	0.0122167873914375	2.10617552316558e-05	9.53502943699697e-05	2.81246631703922e-05	0	0	0.00744480650003361	0.000708373372905109	0	0	0.000418037684552031	3.4218426293441e-05	0	5.66880390760486e-05	0.000150528888456421	0.00102682264405249	0.0432815257176626	2.33721509996788e-05	0	0	0	0	0	0.0114058096183976	0.00163078570508093	2.1386325588806e-05	0	0	0.00281039842472427	0	9.94365170231581e-05	0	0	1.87274544055111e-05	0	8.47954105094295e-05	0	0	0.00893376584696555	0	0.00786473974631181	0.015637371924365	0	0	0	0	0.00276847460064164	5.6453169063783e-05	0.00562025246817147	0	1.87181963149061e-05	7.19366692968421e-05	3.32704238924874e-05	0	0.000265180431338097	3.15945378428704e-05	5.0889302445293e-05	0	3.3344690883464e-05	4.46134022638862e-05	0	0	0.00104682747188228	0	1.17864166518771e-05	0	0	1.77972894548069e-05	0.001342836774161	0	6.42954456002924e-05	0	0	4.43593471606382e-05	1.91284908042775e-05	0.00969058244496152	0.00138145828316946	0.000424657003873053	0	0	0	0.0232398946580505	0	0	0.00195142995765459	2.93380897331048e-05	0.000800149603426901	0.00012364089521834	0.0565415186755038	0.000957253318781244	0.00118876834453182	0.000224276013321257	0	0.000171862093990606	0.000382619652895519	0.00280054776247373	0	0
MN00045	0.00101930702757641	9.68225427236539e-05	0.000480478189976716	0.000383485135769713	0.00115742932517783	0.000571284501663048	0.000183678892390151	0.000226061666957552	0.000530503224448439	0.000162174694079345	0.00110707134931988	9.88114209290336e-05	0.00490553023293394	0.000179933310013356	6.92574634493132e-05	9.04652751882891e-05	0.00163637223835264	0.0005461774074829	0	0.00020846792897425	0.000376151178926322	0.00105668124992462	0.000158066089991265	0.000856966388960863	0.000264326856431047	0.00040531265983633	0.000987367107209337	0.000447087628146299	0.000416784642542672	0.000200123022311078	0.000155918239823847	0.000798220764058217	6.56471886117092e-05	2.57534895171381e-05	0.000128779925282268	0.00136352099978538	0.000364205731491524	0.00155101074082545	0.000145601959073888	0.000276637578961546	0.000179571666173833	0.000307441414452159	0.000216081015007243	0.000760908544149648	0.00020758996818985	0.00277645868724342	5.70711708053717e-05	0.000141050877707107	0.00127710052452534	0.000373143356060496	0.00154271631758771	8.90688327612915e-05	0.000269672458575733	0.00137388707754625	5.13915160489252e-05	0.000631118386191916	9.46476878235861e-05	0.000989274466398284	0.000189385880554088	0.000125984395986981	0.000295677076568356	0.00475520755365425	2.41207483838642e-05	0.00357706622147455	0.000110282876584884	9.6452663110296e-05	6.28265118921752e-05	5.29983287521192e-05	0.000214088556968522	3.16009771348629e-05	0.000245780481532571	0	0.000894081380710647	7.19085574285232e-05	0.000165633172795422	0.000227822462819796	0.000389435342015843	0.00045838175339587	9.81128015144378e-05	0.00135548446943771	0.0013472956889944	0.000592377656868047	9.25561055690708e-05	0.000302608310022277	0.00147549023113022	0.000279462185680532	0.000963001604376627	0.000129794183088638	0.000927745288745226	0.000398974786823781	9.97187038294006e-05	0.000312352559640061	4.36360445587878e-05	0.000805276659120929	0.000306807782493432	0.000354393778802915	0.000818332212424692	0.00355849087021196
MN00046	0.000121404264798307	0.000848273733826994	0.00066071098298336	0.00013032008151289	9.21581043713154e-05	0.000108319189647813	0.000149254350322723	0.000155219215045187	5.97892620406219e-05	0	0.000170083856657126	0	0.00033576524097884	0.000169508993114425	1.32488689308306e-05	0.000199712331262928	0.000850998448831408	0.00134055762088188	0.000533242972602322	0	0.000115057685145692	0.000333913770401959	0	0.000269377571177148	0.000532152967831356	0.000130486043127216	0.000997164722137449	0.000281110055553275	0.000307617520471242	0	0.00284575254428831	0	0	0.000232844317345152	0.000433080723092243	0.000339916825882724	0.00033914481929505	0	0.000240253861198388	0	0.000170150992460306	0.0124733362408528	0.000225227711110861	3.58924249485934e-05	0.00014081611289417	8.97468436136948e-05	0.000243373879956391	0.000347807141838978	0.000898032661437906	0.000401207249345501	0.00156134604035282	0.000183025094028717	0.000668186327051068	0.000171154094528324	0.000342768407853494	0.000292935839362214	0.000245888251845466	0.00132595487605447	0.000141309344970304	0	0.000237557461121421	0.000269554972662265	0.00041126927911808	3.13780787910653e-05	0.000239816340285529	0	0.000152918702786595	6.121395800589e-05	0.000138735028335349	0.000425667392309572	0.000236647260423235	6.33510541387349e-05	0.000187022067454708	0	4.03410002943755e-05	0.000152261418818339	0.000817535139543764	0	5.29221659529618e-05	0.000317824499892674	0.0017454860470019	8.77021835323578e-05	6.28792936147296e-05	0.000548430915639193	0.00179068296921723	0.000845234443281912	0.000693602308352294	0.000601735677542007	1.90522929528241e-05	0.000160462257353351	2.96922859072077e-05	0.00117004043318812	3.01389822573286e-05	0.00163243218817421	0.0015866011053051	0.000244295032865842	0	0.0013647815904413
MN00047	0	0	0.00041057138157822	0.0316770298744991	0	0	0	0	0	0	0	0	0.000441785495474237	0	0.000102150672495727	0	0	0	0.000192884927566625	0	0	0	0	0	0	0.00121034917324066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9292498011067e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00953105715230309	0	0	6.95484543148126e-05	3.56690108267651e-05	0	0	0	0	0	0	0.00111496514687049	0	0	0	0.000351360727542974	0	0	0.000159270228331005	0
MN00048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064459796768584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00049	0	0	3.58440102043913e-05	6.72694346918576e-05	0	0	0	0	0	0	6.42392329178832e-05	0	0	0	0	0	0	0	0.000120717753531763	0	0	6.51361970194625e-05	0	0	0	0	0	0.000246660842239383	0.0018163916088955	0	9.95294212457319e-05	0	4.90893483054218e-05	0	0	2.23764495713032e-05	0	0	8.4899602606116e-05	0	2.86949657961225e-05	0	3.67489959754711e-05	0	1.54138688455844e-05	0	3.22965404431569e-05	0	0	0	5.3835130634801e-05	8.11070898097912e-05	0	0	0	9.49629733151231e-05	0.00035292396329804	0	0	0	0	0	1.55910984596641e-05	0	3.13342590676322e-05	0	0	0	5.38768375272964e-05	0	6.5163825400987e-05	0	0	0	5.93046852364096e-05	7.51187004499814e-05	0	0	4.61966491416326e-05	0	0	0.0135605517271903	0.000122967730106496	0	0.000154085029107571	0	0	0	0	2.17142359635857e-05	0	0	0	0	8.19459479812591e-05	0	0	8.50122876819678e-05
MN00050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124465370279478	0	0	0	0	0	0	2.09524315252062e-05	0	0	0	0	0	3.03190273882021e-05	0	0	0	0.000124516092379383	0	0	0	0	0	0	0	0	0
MN00051	0.000229518900371894	0	3.26683990912706e-05	5.68243393483248e-05	2.50374806155678e-05	0	0	2.24484788250785e-05	2.48203007181126e-05	2.07167333693405e-05	4.66088727672312e-05	0	0	2.72152770054061e-05	0.000113981682583222	0	3.76411330475866e-05	0	8.09585268513081e-05	0	0	1.66846987444478e-05	0	0	0	0	0	3.31858235333068e-05	0.000197946663951967	0	4.76023337369687e-05	4.66922792951617e-05	6.25928343621336e-05	0	0	4.35012282748514e-05	2.79148265498791e-05	0	0	0	2.87741322974178e-05	0	0	2.97604959189687e-05	0	0	0	0	0	0	0	4.27992870016323e-05	3.26763015907296e-05	0	1.61153259397657e-05	4.63642468005649e-05	0	0	0.000368338346303928	2.89523764147413e-05	0	0	1.46003219631564e-05	0	6.50370229234701e-05	0	0	0	0	0	0	0	0	0	0	0.000206678282512777	0.000130362323004247	2.43292013876692e-05	0.000269975844149441	0	9.75922642729967e-06	0	2.38236073696322e-05	0	0.0165750411281102	0	1.93813084626852e-05	0	0	5.89383094115064e-05	0	3.02511815559997e-05	0	3.76269111528148e-05	3.61151504343416e-05	0.000160020054095801	5.59878265773257e-05	0
MN00052	0	0	0.00477638584145062	0.00397688084401498	0	0	0.00311137710446238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00711806566334703	0.00478406707320326	0	0.00883904405609986	0.00057160081084721	0	0	0	0	0	0	0	0	0	0.00165972411296102	0	0.00264658091864992	0	0	0	0	0	0	0	0	0.000203111250596893	0	0	0.000602156692713169	0	0	0	0	0	0	0.00159142071066943	0	0.003154174235555	0	0	0	0	0	0	0	0	0	0	0	0.0139142596190564	0	0	0	0	0	0	0	0.00169678158206465	0	0	0	0	0.000728374451636688	0	0	0	0.00159900017931977	0.000127723910407001	0	0	4.63311958289279e-05
MN00053	0.00645981283528122	0.00816437780272202	0.0022350522890116	0.00215666858613316	0.00391157848724243	0.0114028226080456	0.00383993521545486	0.00263710689559404	0.0015128733777562	0	0.00103555881309801	0.0213969140506676	0.00247457818516097	0.000901654415026959	0.000563887649653973	0.00121911565484831	0.00922019407566398	0.00388674412834639	0.00132270520015415	0.000449693738424696	0.000213243250940854	0.00598944513767171	0.00297821769696291	0.0084638392405517	0.000430712919843917	0.00138117733873198	0.00341775996038667	0.00211365782336293	0.00246681821813463	0.0101225661223018	0.00262326058874872	0.00408560524787824	0.00150543012593147	0.00441577407336481	0.000693319454216515	0.00176711189303791	0.00721603410122231	0.0225382471083021	0.000788407234370532	0	0.00182496481346014	0.00216789273906909	0.00852529132607092	0.00291455757442026	0.00361413245187464	0.000390109412578713	0.00574964615832887	0.00212926063254508	0.00149197185759962	0.00793840889595802	0.00558816582652721	0	0.000922776651324328	0.0317820432256299	0.00208697832791489	0.00543165979997041	0.0106011194841805	0.0310700335397256	0.00420613379657977	0.00505803632022479	0.00259274584427455	0.0247446310992763	0.000935206327764263	0.000909923212300868	0.00165992915926412	0.00215443309745785	0.00300347735028217	0.0032914291315561	0.00156843848582106	0.00153433425195094	0.000423676607904834	0.0058975340504569	0.00370609931837356	9.12412577009089e-05	0.00146031229700144	0.00641056928214747	0.00147877625361664	0.0023587158225372	0.000573433846743047	0.0118255009636869	0.00119293267897232	0.0015217331088112	0.000255632912153528	0.0221112102461482	0.00136614688796851	0.0175856085199436	0.0188042847347426	0.00218716087681857	0.00555428864795396	0.007130511757184	0.000697288709586182	0.00649631849828604	0.00358872289636217	0.00483517060118937	0.00157940727865098	0.0126802327885136	0.00876245981580635	0.0228663323679199
MN00054	0.000463240076608371	0	0.00587673954604463	0.000171439116376946	0	0	0	0	0	0	6.35234263583981e-05	0	0	0.0113319687353424	0.00060284410544306	0	0	0	0	0	0	0	0	0	1.8111628891298e-05	2.8722815753657e-05	3.38396720476937e-05	0	0.0136743346185823	5.26079602003074e-05	0.000154518103789102	0.00259024777013271	0	0.000112162000487453	0	0.0165913565959629	7.07238771164305e-05	0	0	0	0.000407948741097098	0	0	0.000670370631819743	0.000204610601728323	0	0	0	0	0	0	0	0.000249078597721869	0.000384442802092812	0	8.19869291267253e-05	0	0	4.54293370525844e-05	0	0	0	0	0	0	0	0	0	0.000214451737923643	0	0	0	0	0	0.0111867529801124	0	0.000105471349251431	3.81145687125971e-05	0.000447346559112948	0	0	0	0	0	0.000263090191948249	0	0	3.2481841469494e-05	0	0	0	0	0	0	0	0	0	0
MN00055	6.33348507076561e-05	0	0	0.00558944972927464	0	0	0	0	0	0	0	0	0	0.0117303358232999	0	0	0	0	0	0	0	0	0	0	0	0	0.00137355316717689	0	0	0	0.00516073336619855	0.0144012819049668	0	0.00498055587551883	0	0	0	0	0	0	0	0	0	0.00295922240853796	0.0122019719015122	0	0	0	5.5263138409151e-05	0	0	0	0	0	0	0	0	0	0.00126252527299297	0	0	0	0	0	0	0	0	8.68910931621315e-05	0	0	0	0	0	0	0	0	0.00527094904445419	0	0.00168654072658526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
